datetime,R5,R4,R3,Pivot,S3,S4,S5,open,high,low,close,dayVolume
20-01-2023 12:01,298.1493776,295.04,293.17,292.1666667,289.43,287.56,284.4506224,292,292.5,285,285.95,147233
23-01-2023 12:01,293.475,290.075,288.0125,287.8166667,283.8875,281.825,278.425,287.35,288.5,270.05,272.95,144972
24-01-2023 12:01,291.59813,283.0975,278.02375,277.1666667,267.87625,262.8025,254.30187,275,284.7,272.05,274.8,214802
25-01-2023 12:01,287.5778717,281.7575,278.27875,277.1833333,271.32125,267.8425,262.0221283,274.95,276.35,266.8,269.9,73608
27-01-2023 12:01,279.5609633,275.1525,272.52625,271.0166667,267.27375,264.6475,260.2390367,271.4,271.4,250.6,252.65,87747
30-01-2023 12:01,273.6201516,264.09,258.37,258.2166667,246.93,241.21,231.6798484,254.65,261.4,249.1,257.3,353119
31-01-2023 12:01,270.0048976,264.065,260.6825,255.9333333,253.9175,250.535,244.5951024,261,283,259.65,282.7,353751
01-02-2023 12:02,308.1228577,295.5425,289.12125,275.1166667,276.27875,269.8575,257.2771423,285.7,308,269.05,272.1,245684
02-02-2023 12:02,311.4915443,293.5225,282.81125,283.05,261.38875,250.6775,232.7084557,269,298,266.35,293.2,155024
03-02-2023 12:02,328.0405482,310.6075,301.90375,285.85,284.49625,275.7925,258.3594518,293.8,298.7,277.95,292.2,203936
06-02-2023 12:02,314.0138154,303.6125,297.90625,289.6166667,286.49375,280.7875,270.3861846,293.1,297,284.5,288.15,105414
07-02-2023 12:02,300.8103691,295.025,291.5875,289.8833333,284.7125,281.275,275.4896309,289,289.75,279.55,283.4,153525
08-02-2023 12:02,293.7404758,289.01,286.205,284.2333333,280.595,277.79,273.0595242,283.95,290.05,280.2,284.6,56252
09-02-2023 12:02,294.6046752,290.0175,287.30875,284.95,281.89125,279.1825,274.5953248,285,300,281,294.95,91901
10-02-2023 12:02,314.8932384,305.4,300.175,291.9833333,289.725,284.5,275.0067616,294.8,294.8,284.05,290.05,252317
13-02-2023 12:02,301.0270727,295.9625,293.00625,289.6333333,287.09375,284.1375,279.0729273,290.95,301,289.5,295.1,65460
14-02-2023 12:02,306.8224525,301.425,298.2625,295.2,291.9375,288.775,283.3775475,303.7,310,265,271.95,229343
15-02-2023 12:02,318.1301887,296.7,284.325,282.3166667,259.575,247.2,225.7698113,271.9,281.05,268,277,321820
16-02-2023 12:02,290.4882463,284.1775,280.58875,275.35,273.41125,269.8225,263.5117537,278.4,280.9,271.55,274.6,147725
17-02-2023 12:02,284.0550175,279.7425,277.17125,275.6833333,272.02875,269.4575,265.1449825,274.6,276.1,267.1,269.95,47203
20-02-2023 12:02,279.0460314,274.9,272.425,271.05,267.475,265,260.8539686,269.9,270.4,256.5,259.3,239984
21-02-2023 12:02,273.3517349,266.945,263.1225,262.0666667,255.4775,251.655,245.2482651,260.95,274.8,259.15,264.6,177288
22-02-2023 12:02,280.5791241,273.2075,268.90375,266.1833333,260.29625,255.9925,248.6208759,264.6,265.85,250.1,253.5,172341
23-02-2023 12:02,269.4641144,262.1625,257.83125,256.4833333,249.16875,244.8375,237.5358856,254.9,260,248.4,254.2,134968
24-02-2023 12:02,266.0708535,260.58,257.39,254.2,251.01,247.82,242.3291465,256,266.75,255.95,259.6,78801
27-02-2023 12:02,270.5540145,265.54,262.57,260.7666667,256.63,253.66,248.6459855,259.6,261.25,249.55,252.2,39174
28-02-2023 12:02,264.0242436,258.635,255.4175,254.3333333,248.9825,245.765,240.3757564,253,266.2,250.8,252.25,250842
01-03-2023 12:03,267.7390351,260.72,256.485,256.4166667,248.015,243.78,236.7609649,254.75,259.85,250.6,254.25,193129
02-03-2023 12:03,263.6347267,259.3375,256.79375,254.9,251.70625,249.1625,244.8652733,255,267.75,251.6,259.15,175585
03-03-2023 12:03,275.7846284,268.0325,263.59125,259.5,254.70875,250.2675,242.5153716,260.45,267.2,253.3,255.7,142844
06-03-2023 12:03,269.7317015,263.345,259.5225,258.7333333,251.8775,248.055,241.6682985,256.9,260.2,246.25,249.15,286251
08-03-2023 12:03,263.2642843,256.8225,252.98625,251.8666667,245.31375,241.4775,235.0357157,250.9,252.25,241.05,242.85,114663
09-03-2023 12:03,254.1336341,249.01,245.93,245.3833333,239.77,236.69,231.5663659,243.3,247.95,239.9,242,293542
10-03-2023 12:03,250.1204669,246.4275,244.21375,243.2833333,239.78625,237.5725,233.8795331,243.15,247.5,235.35,237.1,195862
13-03-2023 12:03,249.3403442,243.7825,240.44125,239.9833333,233.75875,230.4175,224.8596558,238.4,238.4,224.8,233.2,89915
14-03-2023 12:03,247.3081851,240.68,236.94,232.1333333,229.46,225.72,219.0918149,236.7,244.9,228.1,232.2,363126
15-03-2023 12:03,249.3019728,241.44,236.82,235.0666667,227.58,222.96,215.0980272,236.2,238.55,217.15,222.05,194277
16-03-2023 12:03,243.932892,233.82,227.935,225.9166667,216.165,210.28,200.167108,224,237,220.1,234.75,194822
17-03-2023 12:03,252.7748751,244.045,239.3975,230.6166667,230.1025,225.455,216.7251249,234.75,247.45,232.6,242,476195
20-03-2023 12:03,257.450129,250.1675,246.08375,240.6833333,237.91625,233.8325,226.549871,240.1,241.35,225.2,229.45,114751
21-03-2023 12:03,245.9047846,238.3325,233.89125,232,225.00875,220.5675,212.9952154,231.05,237,223.75,226.2,331917
22-03-2023 12:03,239.5950838,233.4875,229.84375,228.9833333,222.55625,218.9125,212.8049162,227.45,228.7,222.65,224,146286
23-03-2023 12:03,230.0866831,227.3275,225.66375,225.1166667,222.33625,220.6725,217.9133169,224.7,225.8,217.7,220,101376
24-03-2023 12:03,228.1855765,224.455,222.2275,221.1666667,217.7725,215.545,211.8144235,220.2,221.2,205,208.5,266853
27-03-2023 12:03,224.9765854,217.41,212.955,211.5666667,204.045,199.59,192.0234146,209.6,209.65,196.05,198,438516
28-03-2023 12:03,211.7352716,205.48,201.74,201.2333333,194.26,190.52,184.2647284,199.1,199.2,180.1,182.95,538749
29-03-2023 12:03,202.3522488,193.455,188.2025,187.4166667,177.6975,172.445,163.5477512,182.75,206.8,177.05,200.6,475076
31-03-2023 12:03,234.3071449,216.9625,208.78125,194.8166667,192.41875,184.2375,166.8928551,203,215,202.9,205.8,326959
03-04-2023 12:04,218.0729423,212.455,209.1275,207.9,202.4725,199.145,193.5270577,207.2,218.5,206.9,212.75,382184
05-04-2023 12:04,224.6779845,219.13,215.94,212.7166667,209.56,206.37,200.8220155,216.55,218.45,210.05,212.75,166004
06-04-2023 12:04,221.2579743,217.37,215.06,213.75,210.44,208.13,204.2420257,213.9,214.85,207.65,209.6,41120
10-04-2023 12:04,216.8676138,213.56,211.58,210.7,207.62,205.64,202.3323862,209.6,212.15,200.5,202.05,158536
11-04-2023 12:04,213.7900623,208.4575,205.25375,204.9,198.84625,195.6425,190.3099377,202.4,208.9,200.6,203,278622
12-04-2023 12:04,211.3993021,207.565,205.2825,204.1666667,200.7175,198.435,194.6006979,203.5,203.5,196.25,198.65,200297
13-04-2023 12:04,205.9886624,202.6375,200.64375,199.4666667,196.65625,194.6625,191.3113376,199.85,204.5,196.95,198.65,126207
17-04-2023 12:04,206.2651688,202.8025,200.72625,200.0333333,196.57375,194.4975,191.0348312,198.65,199.45,174.7,192.8,632902
18-04-2023 12:04,220.114253,206.4125,199.60625,188.9833333,185.99375,179.1875,165.485747,192.95,197.35,173.15,179,497445
19-04-2023 12:04,204.0176148,192.31,185.655,183.1666667,172.345,165.69,153.9823852,180.4,183.2,175.3,176.35,239106
20-04-2023 12:04,184.2973189,180.695,178.5225,178.2833333,174.1775,172.005,168.4026811,178,179.95,163.5,164.25,538262
21-04-2023 12:04,180.7754587,173.2975,168.77375,169.2333333,159.72625,155.2025,147.7245413,164.95,191,164.25,172.65,2228943
24-04-2023 12:04,200.7680365,187.3625,180.00625,175.9666667,165.29375,157.9375,144.5319635,173.9,177,166,167,570857
25-04-2023 12:04,178.0662651,173.05,170.025,170,163.975,160.95,155.9337349,167,174.5,163.1,164.6,678144
26-04-2023 12:04,176.1048437,170.87,167.735,167.4,161.465,158.33,153.0951563,165.7,168.35,163.5,164.25,187527
27-04-2023 12:04,169.1222477,166.9175,165.58375,165.3666667,162.91625,161.5825,159.3777523,164.7,174.15,160.3,167,1110694
28-04-2023 12:04,181.4288833,174.6175,170.80875,167.15,163.19125,159.3825,152.5711167,167.9,172,164.4,165.85,458170
02-05-2023 12:05,173.5170316,170.03,167.94,167.4166667,163.76,161.67,158.1829684,166.8,170,164.65,166.7,226753
03-05-2023 12:05,172.116611,169.6425,168.17125,167.1166667,165.22875,163.7575,161.283389,167.6,169.4,161.25,163.25,280045
04-05-2023 12:05,171.5010853,167.7325,165.49125,164.6333333,161.00875,158.7675,154.9989147,164.9,170,163.6,167.8,385242
05-05-2023 12:05,174.3643032,171.32,169.56,167.1333333,166.04,164.28,161.2356968,167,169.6,162.85,163.8,378368
08-05-2023 12:05,170.5893767,167.5125,165.65625,165.4166667,161.94375,160.0875,157.0106233,164.7,165.55,162.5,163.55,340008
09-05-2023 12:05,166.6197077,165.2275,164.38875,163.8666667,162.71125,161.8725,160.4802923,163.9,180,163.85,177.5,954832
10-05-2023 12:05,194.9954226,186.3825,181.94125,173.7833333,173.05875,168.6175,160.0045774,177,183.4,174.2,177.6,435602
11-05-2023 12:05,186.9795637,182.66,180.13,178.4,175.07,172.54,168.2204363,176,177.3,173,173.95,115028
12-05-2023 12:05,178.2736127,176.315,175.1325,174.75,172.7675,171.585,169.6263873,173.25,174.3,167.05,168.55,190659
15-05-2023 12:05,175.8651003,172.5375,170.54375,169.9666667,166.55625,164.5625,161.2348997,169.4,169.4,166,166.45,93078
16-05-2023 12:05,169.8592169,168.32,167.385,167.2833333,165.515,164.58,163.0407831,167.45,169.5,162,163.8,178522
17-05-2023 12:05,171.3833333,167.925,165.8625,165.1,161.7375,159.675,156.2166667,164.85,174.35,164,172.65,205738
18-05-2023 12:05,183.5458994,178.3425,175.49625,170.3333333,169.80375,166.9575,161.7541006,173.95,177.05,171.1,173.75,146071
19-05-2023 12:05,179.7921537,177.0225,175.38625,173.9666667,172.11375,170.4775,167.7078463,174.4,182.5,173,175,289779
22-05-2023 12:05,184.6098266,180.225,177.6125,176.8333333,172.3875,169.775,165.3901734,175.95,183.45,175.95,181.55,264542
23-05-2023 12:05,189.2887042,185.675,183.6125,180.3166667,179.4875,177.425,173.8112958,183.45,199.75,183.4,197.1,729756
24-05-2023 12:05,214.6713468,206.0925,201.59625,193.4166667,192.60375,188.1075,179.5286532,197.95,221.9,197.95,217.25,1139638
25-05-2023 12:05,243.5351099,230.4225,223.83625,212.3666667,210.66375,204.0775,190.9648901,218.9,237.75,218.1,235.85,1091895
26-05-2023 12:05,257.0992091,246.6575,241.25375,230.5666667,230.44625,225.0425,214.6007909,240,241,221,233.05,565010
29-05-2023 12:05,254.1404977,244.05,238.55,231.6833333,227.55,222.05,211.9595023,237.95,241.45,217.4,221.55,390287
30-05-2023 12:05,246.0590961,234.7775,228.16375,226.8,214.93625,208.3225,197.0409039,226,241.4,226,235.15,376552
31-05-2023 12:05,251.1734956,243.62,239.385,234.1833333,230.915,226.68,219.1265044,235.15,238.05,228.7,232.45,119359
01-06-2023 12:06,241.9533122,237.5925,235.02125,233.0666667,229.87875,227.3075,222.9466878,229.5,242.45,229.5,233.45,164802
02-06-2023 12:06,246.6228867,240.5725,237.01125,235.1333333,229.88875,226.3275,220.2771133,233.9,236,222.5,226.3,128701
05-06-2023 12:06,240.0305618,233.725,230.0125,228.2666667,222.5875,218.875,212.5694382,231,237.6,228.2,230.05,195154
06-06-2023 12:06,239.5262051,235.22,232.635,231.95,227.465,224.88,220.5737949,231.7,235,223.35,229.9,216161
07-06-2023 12:06,241.8916499,236.3075,233.10375,229.4166667,226.69625,223.4925,217.9083501,229,230.35,225.3,228.25,77381
08-06-2023 12:06,233.3661229,231.0275,229.63875,227.9666667,226.86125,225.4725,223.1338771,230.5,254.55,230.5,244.5,1178431
09-06-2023 12:06,270.0107375,257.7275,251.11375,243.1833333,237.88625,231.2725,218.9892625,249.05,251.85,237.5,241.65,324742
12-06-2023 12:06,256.2507474,249.5425,245.59625,243.6666667,237.70375,233.7575,227.0492526,241.95,251.05,237.1,240.4,203830
13-06-2023 12:06,254.5441586,248.0725,244.23625,242.85,236.56375,232.7275,226.2558414,242.9,246.15,238.05,240.45,120820
14-06-2023 12:06,248.6316635,244.905,242.6775,241.55,238.2225,235.995,232.2683365,241,245.95,235.1,236.2,107892
15-06-2023 12:06,247.1007656,242.1675,239.18375,239.0833333,233.21625,230.2325,225.2992344,235.1,237.4,228,230,204657
16-06-2023 12:06,239.4824561,235.17,232.585,231.8,227.415,224.83,220.5175439,230.8,235.05,224,227.55,195936
19-06-2023 12:06,238.7751228,233.6275,230.58875,228.8666667,224.51125,221.4725,216.3248772,226.1,232.7,221.95,223.55,158815
20-06-2023 12:06,234.3774949,229.4625,226.50625,226.0666667,220.59375,217.6375,212.7225051,224.7,227.55,215.1,217.35,228785
21-06-2023 12:06,229.9302301,224.1975,220.77375,220,213.92625,210.5025,204.7697699,217.7,218.95,207.25,208.6,187930
22-06-2023 12:06,220.3762123,215.035,211.8175,211.6,205.3825,202.165,196.8237877,209.5,229.05,209.1,221.6,682755
23-06-2023 12:06,242.7426112,232.5725,227.08625,219.9166667,216.11375,210.6275,200.4573888,222,227.7,215.85,217.35,281928
26-06-2023 12:06,229.2823489,223.8675,220.60875,220.3,214.09125,210.8325,205.4176511,218,223.4,216.3,220.9,233774
27-06-2023 12:06,228.150994,224.805,222.8525,220.2,218.9475,216.995,213.649006,222.65,224.25,217,218.65,100699
28-06-2023 12:06,225.9551267,222.6375,220.64375,219.9666667,216.65625,214.6625,211.3448733,220.5,220.85,213.05,213.95,110374
30-06-2023 12:06,221.78295,218.24,216.095,215.95,211.805,209.66,206.11705,215,215.35,208.55,210.5,136939
03-07-2023 12:07,217.3635819,214.24,212.37,211.4666667,208.63,206.76,203.6364181,211.85,216.7,208.8,211.9,121527
04-07-2023 12:07,219.9172893,216.245,214.0725,212.4666667,209.7275,207.555,203.8827107,211.95,215.4,207.55,210.2,175014
05-07-2023 12:07,218.1502289,214.5175,212.35875,211.05,208.04125,205.8825,202.2497711,210,214.5,209.1,213.3,126189
06-07-2023 12:07,218.8084648,216.27,214.785,212.3,211.815,210.33,207.7915352,212.9,213.05,208,209.2,98639
07-07-2023 12:07,214.2791346,211.9775,210.58875,210.0833333,207.81125,206.4225,204.1208654,208.65,224,205.75,221.1,270586
10-07-2023 12:07,240.7115431,231.1375,226.11875,216.95,216.08125,211.0625,201.4884569,222.1,229,219,225.35,283626
11-07-2023 12:07,235.6399543,230.85,228.1,224.45,222.6,219.85,215.0600457,226.1,238.5,224.35,235.2,428245
12-07-2023 12:07,250.0343214,242.9825,239.09125,232.6833333,231.30875,227.4175,220.3656786,235.2,246.4,235,243,461685
13-07-2023 12:07,254.7880851,249.27,246.135,241.4666667,239.865,236.73,231.2119149,244.7,244.7,233.45,237.2,238425
14-07-2023 12:07,248.6307132,243.3875,240.29375,238.45,234.10625,231.0125,225.7692868,238.55,241,230.55,235.85,182197
17-07-2023 12:07,246.5402299,241.5975,238.72375,235.8,232.97625,230.1025,225.1597701,235.85,238.3,230,231.1,194090
18-07-2023 12:07,239.4396957,235.665,233.3825,233.1333333,228.8175,226.535,222.7603043,232.3,232.95,223,224.15,115743
19-07-2023 12:07,234.1513117,229.6225,226.88625,226.7,221.41375,218.6775,214.1486883,225.5,225.55,214.8,218.25,251250
20-07-2023 12:07,229.1726606,224.1625,221.20625,219.5333333,215.29375,212.3375,207.3273394,218.7,223.95,213.5,215.8,172609
21-07-2023 12:07,226.3625761,221.5475,218.67375,217.75,212.92625,210.0525,205.2374239,216.5,216.95,210.05,213.1,164670
24-07-2023 12:07,220.1001904,216.895,214.9975,213.3666667,211.2025,209.305,206.0998096,215.5,222.85,211.1,214.5,227279
25-07-2023 12:07,226.4392468,220.9625,217.73125,216.15,211.26875,208.0375,202.5607532,216,220.75,213.5,214.35,246413
26-07-2023 12:07,221.6288642,218.3375,216.34375,216.2,212.35625,210.3625,207.0711358,215.3,216.6,210.55,211.9,161185
27-07-2023 12:07,217.9887913,215.2275,213.56375,213.0166667,210.23625,208.5725,205.8112087,212.5,214.5,209,212.35,126922
28-07-2023 12:07,217.9381579,215.375,213.8625,211.95,210.8375,209.325,206.7618421,211.5,214.1,205.4,207.75,218169
31-07-2023 12:07,216.5495375,212.535,210.1425,209.0833333,205.3575,202.965,198.9504625,209,210,205.05,206,212046
01-08-2023 12:08,210.9729334,208.7225,207.36125,207.0166667,204.63875,203.2775,201.0270666,207.85,214,206,209,218298
02-08-2023 12:08,217.1165049,213.4,211.2,209.6666667,206.8,204.6,200.8834951,209.9,211.4,201.95,204.35,213082
03-08-2023 12:08,213.912305,209.5475,206.94875,205.9,201.75125,199.1525,194.787695,205,226.4,203.55,222.9,621879
04-08-2023 12:08,247.9221813,235.4675,229.18375,217.6166667,216.61625,210.3325,197.8778187,243,267.45,235,267.45,3843540
07-08-2023 12:08,304.3808617,285.2975,276.37375,256.6333333,258.52625,249.6025,230.5191383,264.6,264.6,243.6,252.4,1918975
08-08-2023 12:08,274.1586207,263.95,258.175,253.5333333,246.625,240.85,230.6413793,254.5,260,243.9,246.35,464858
09-08-2023 12:08,262.6117261,255.205,250.7775,250.0833333,241.9225,237.495,230.0882739,247.75,255,243,245.05,201580
10-08-2023 12:08,257.1512346,251.65,248.35,247.6833333,241.75,238.45,232.9487654,245.3,254.7,241.5,251.2,164489
11-08-2023 12:08,264.9301863,258.46,254.83,249.1333333,247.57,243.94,237.4698137,251.5,252.75,238,238.95,245180
14-08-2023 12:08,253.7588761,247.0625,243.00625,243.2333333,234.89375,230.8375,224.1411239,235.5,244.85,220.5,228.95,382479
16-08-2023 12:08,254.2331406,242.3425,235.64625,231.4333333,222.25375,215.5575,203.6668594,227.4,236.9,225.15,232.3,132406
17-08-2023 12:08,244.4231401,238.7625,235.53125,231.45,229.06875,225.8375,220.1768599,234.6,254.4,234.6,250.8,807466
18-08-2023 12:08,271.9672634,261.69,256.245,246.6,245.355,239.91,229.6327366,247,259.4,242.6,252.25,567010
21-08-2023 12:08,269.7182605,261.49,256.87,251.4166667,247.63,243.01,234.7817395,253.2,257.95,251.45,253,230577
22-08-2023 12:08,259.5400676,256.575,254.7875,254.1333333,251.2125,249.425,246.4599324,254.1,259.6,249.5,251.2,312042
23-08-2023 12:08,261.3688176,256.755,253.9775,253.4333333,248.4225,245.645,241.0311824,252.5,255.9,247.3,252.15,261397
24-08-2023 12:08,260.9186615,256.88,254.515,251.7833333,249.785,247.42,243.3813385,255,282,252.15,267.05,1656514
25-08-2023 12:08,298.6638905,283.4675,275.25875,267.0666667,258.84125,250.6325,235.4361095,268.5,273.8,260.6,263.6,554336
28-08-2023 12:08,276.951957,270.86,267.23,266,259.97,256.34,250.248043,267.85,288.95,267.85,283.9,1181511
29-08-2023 12:08,306.2643457,295.505,289.7025,280.2333333,278.0975,272.295,261.5356543,288.4,333.3,288.35,324.2,2483866
30-08-2023 12:08,374.7385469,348.9225,336.56125,315.2833333,311.83875,299.4775,273.6614531,328.4,356.5,328.4,345.05,2416153
31-08-2023 12:08,374.5746803,360.505,352.7775,343.3166667,337.3225,329.595,315.5253197,345.75,360.8,315.25,346.4,1287392
01-09-2023 12:09,396.4508168,371.4525,358.92625,340.8166667,333.87375,321.3475,296.3491832,347.95,372.15,347.95,360.25,1024791
04-09-2023 12:09,385.3054677,373.56,366.905,360.1166667,353.595,346.94,335.1945323,369,381.45,364,368.95,705355
05-09-2023 12:09,386.6373008,378.5475,373.74875,371.4666667,364.15125,359.3525,351.2626992,371.9,372.75,350.1,354.8,361663
06-09-2023 12:09,377.7540703,367.2575,361.02875,359.2166667,348.57125,342.3425,331.8459297,358,358.05,331.05,337.6,457979
07-09-2023 12:09,365.1342093,352.45,345.025,342.2333333,330.175,322.75,310.0657907,340.2,353.1,333.65,337.95,259944
08-09-2023 12:09,357.6506669,348.6475,343.29875,341.5666667,332.60125,327.2525,318.2493331,340.3,344.95,326,331.9,287064
11-09-2023 12:09,351.1929601,342.3225,337.11125,334.2833333,326.68875,321.4775,312.6070399,331,338,326.85,329.15,194397
12-09-2023 12:09,340.3784611,335.2825,332.21625,331.3333333,326.08375,323.0175,317.9215389,332,339.5,301.05,308.5,319867
13-09-2023 12:09,347.9015114,329.6475,319.07375,316.35,297.92625,287.3525,269.0984886,310.9,324.95,309.15,317.95,179157
14-09-2023 12:09,334.1997493,326.64,322.295,317.35,313.605,309.26,301.7002507,323.3,338,321,334.35,254328
15-09-2023 12:09,352.0570093,343.7,339.025,331.1166667,329.675,325,316.6429907,337.9,339.8,323.15,325.75,117554
18-09-2023 12:09,342.5339626,334.9075,330.32875,329.5666667,321.17125,316.5925,308.9660374,327.9,329.4,313.1,315.05,125940
20-09-2023 12:09,331.4515171,324.015,319.5325,319.1833333,310.5675,306.085,298.6484829,315,322.4,309.65,318.5,78300
21-09-2023 12:09,331.6144034,325.5125,322.00625,316.85,314.99375,311.4875,305.3855966,318.45,322.45,308,309.2,96660
22-09-2023 12:09,323.7062987,317.1475,313.17375,313.2166667,305.22625,301.2525,294.6937013,309.95,313.9,296.75,310.85,159789
25-09-2023 12:09,328.8148778,320.2825,315.56625,307.1666667,306.13375,301.4175,292.8851222,308.35,310.85,290,294.4,334142
26-09-2023 12:09,315.5663448,305.8675,300.13375,298.4166667,288.66625,282.9325,273.2336552,296,296.4,284.9,288.15,153868
27-09-2023 12:09,299.7811864,294.475,291.3125,289.8166667,284.9875,281.825,276.5188136,288.15,304.9,288.15,303,180143
28-09-2023 12:09,320.6132223,312.2125,307.60625,298.6833333,298.39375,293.7875,285.3867777,305.4,307.85,296.55,297.3,125422
29-09-2023 12:09,308.6285787,303.515,300.4075,300.5666667,294.1925,291.085,285.9714213,302.3,302.3,290.5,293.85,90246
03-10-2023 12:10,305.7860757,300.34,297.095,295.55,290.605,287.36,281.9139243,296.8,297.9,288.9,290.5,76812
04-10-2023 12:10,299.5498442,295.45,292.975,292.4333333,288.025,285.55,281.4501558,290.1,295.85,286.05,290.2,119468
05-10-2023 12:10,300.1421779,295.59,292.895,290.7,287.505,284.81,280.2578221,292.8,307.6,292.75,302.55,177238
06-10-2023 12:10,317.8971136,310.7175,306.63375,300.9666667,298.46625,294.3825,287.2028864,305,325.8,305,315.2,646292
09-10-2023 12:10,336.6956066,326.64,320.92,315.3333333,309.48,303.76,293.7043934,304,310.25,298.15,299.45,286086
10-10-2023 12:10,311.6027587,306.105,302.7775,302.6166667,296.1225,292.795,287.2972413,302.8,307.35,300,305.85,142269
11-10-2023 12:10,313.343325,309.8925,307.87125,304.4,303.82875,301.8075,298.356675,307.65,312.2,304.75,306.95,95148
12-10-2023 12:10,314.4537818,311.0475,308.99875,307.9666667,304.90125,302.8525,299.4462182,308,308.45,299.9,301.55,124404
13-10-2023 12:10,310.1470407,306.2525,303.90125,303.3,299.19875,296.8475,292.9529593,300.8,309.4,300.75,304.4,107950
16-10-2023 12:10,313.1549792,309.1575,306.77875,304.85,302.02125,299.6425,295.6450208,304.4,304.6,299,300.2,81018
17-10-2023 12:10,305.8224749,303.28,301.74,301.2666667,298.66,297.12,294.5775251,301.65,303.7,298.5,299.15,83300
18-10-2023 12:10,304.3613233,302.01,300.58,300.45,297.72,296.29,293.9386767,301.45,321,300,311.5,523703
19-10-2023 12:10,333.305,323.05,317.275,310.8333333,305.725,299.95,289.695,310.55,319,308.5,315.95,246670
20-10-2023 12:10,326.7035656,321.725,318.8375,314.4833333,313.0625,310.175,305.1964344,315.9,318,302,304.7,127713
23-10-2023 12:10,320.8430464,313.5,309.1,308.2333333,300.3,295.9,288.5569536,304.65,304.65,281.1,283.25,277664
25-10-2023 12:10,306.9801227,296.2025,289.72625,289.6666667,276.77375,270.2975,259.5198773,285,291.3,275.1,280.25,144045
26-10-2023 12:10,296.7532715,289.16,284.705,282.2166667,275.795,271.34,263.7467285,278.9,294.8,268.05,285.45,245758
27-10-2023 12:10,313.9364298,300.1625,292.80625,282.7666667,278.09375,270.7375,256.9635702,290.9,318.6,290.1,308.85,689331
30-10-2023 12:10,339.1920372,324.525,316.6875,305.85,301.0125,293.175,278.5079628,314.65,319.8,311.2,314.85,362304
31-10-2023 12:10,323.5508676,319.58,317.215,315.2833333,312.485,310.12,306.1491324,316.35,317.85,307,312.6,177321
01-11-2023 12:11,323.6479153,318.5675,315.58375,312.4833333,309.61625,306.6325,301.5520847,311,315.15,303.6,305.6,75203
02-11-2023 12:11,317.226087,311.9525,308.77625,308.1166667,302.42375,299.2475,293.973913,308.05,309,301.3,302.15,119142
03-11-2023 12:11,309.8717225,306.385,304.2675,304.15,300.0325,297.915,294.4282775,304.5,308.7,302.65,305.15,98767
06-11-2023 12:11,311.2499752,308.4775,306.81375,305.5,303.48625,301.8225,299.0500248,307.95,316.3,306.65,308.4,188732
07-11-2023 12:11,318.1050709,313.7075,311.05375,310.45,305.74625,303.0925,298.6949291,308.4,338,308.4,321.55,970696
08-11-2023 12:11,352.4121271,337.83,329.69,322.65,313.41,305.27,290.6878729,325.6,329.55,314.85,317.55,387252
09-11-2023 12:11,332.37606,325.635,321.5925,320.65,313.5075,309.465,302.72394,318.95,326,310,312.15,209251
10-11-2023 12:11,328.2609677,320.95,316.55,316.05,307.75,303.35,296.0390323,312.15,319.9,305.6,317.65,179653
13-11-2023 12:11,321.048,315.3,312,306.9,305.4,302.1,296.352,308.7,313.1,302.15,304.35,181710
15-11-2023 12:11,315.3797286,310.3725,307.36125,306.5333333,301.33875,298.3275,293.3202714,307,317.5,306,313.8,311427
16-11-2023 12:11,325.5931373,320.125,316.9625,312.4333333,310.6375,307.475,302.0068627,314.75,317.5,308.55,310.9,196225
17-11-2023 12:11,319.9181656,315.8225,313.36125,312.3166667,308.43875,305.9775,301.8818344,311.9,316.95,308.65,309.65,165754
20-11-2023 12:11,317.9768913,314.215,311.9325,311.75,307.3675,305.085,301.3231087,320.75,338.35,320,322.9,1324514
21-11-2023 12:11,341.4162969,332.9925,327.94625,327.0833333,317.85375,312.8075,304.3837031,325.4,333.45,322.45,327.95,372826
22-11-2023 12:11,339.137626,334,330.975,327.95,324.925,321.9,316.762374,330,331,317.1,321.9,316926
23-11-2023 12:11,336.0104068,329.545,325.7225,323.3333333,318.0775,314.255,307.7895932,324.4,342,324.2,325.75,640239
24-11-2023 12:11,343.6351018,335.54,330.645,330.65,320.855,315.96,307.8648982,328.5,329.35,314.1,316.3,216484
28-11-2023 12:11,331.6568131,324.6875,320.49375,319.9166667,312.10625,307.9125,300.9431869,318,321,307.6,312.45,300282
29-11-2023 12:11,326.0612809,319.82,316.135,313.6833333,308.765,305.08,298.8387191,314.7,316,310.15,311,129316
30-11-2023 12:11,316.8660326,314.2175,312.60875,312.3833333,309.39125,307.7825,305.1339674,311,317.35,308.8,313.25,192544
01-12-2023 12:12,321.9232108,317.9525,315.60125,313.1333333,310.89875,308.5475,304.5767892,315.7,342.5,314.65,335.4,1166052
04-12-2023 12:12,365.0866042,350.7175,343.05875,330.85,327.74125,320.0825,305.7133958,339.95,353.4,336,347.15,824702
05-12-2023 12:12,365.1274107,356.72,351.935,345.5166667,342.365,337.58,329.1725893,348.95,352,335,338.2,286112
06-12-2023 12:12,355.3623881,347.55,342.875,341.7333333,333.525,328.85,321.0376119,341.3,341.35,328.4,330.55,206203
07-12-2023 12:12,343.5847823,337.6725,334.11125,333.4333333,326.98875,323.4275,317.5152177,331.45,335.95,327,328.55,145865
08-12-2023 12:12,337.5424235,333.4725,331.01125,330.5,326.08875,323.6275,319.5575765,330.8,332.8,322.9,325,147291
